"month_id","case_id","count","departamento_std","violence_type","month_start","treatment_dummy","clash_dummy"
"2024-05","buenaventura",1,"valle del cauca","civilian_targeting",2024-05-01,1,0
"2024-05","arauca",18,"arauca","civilian_targeting",2024-05-01,1,1
"2024-06","tumaco",0,"narino","civilian_targeting",2024-06-01,1,1
"2024-06","buenaventura",0,"valle del cauca","civilian_targeting",2024-06-01,1,0
"2024-06","arauca",12,"arauca","civilian_targeting",2024-06-01,1,1
"2024-07","tumaco",2,"narino","civilian_targeting",2024-07-01,1,1
"2024-07","buenaventura",0,"valle del cauca","civilian_targeting",2024-07-01,1,0
"2024-07","arauca",9,"arauca","civilian_targeting",2024-07-01,1,1
"2024-08","tumaco",2,"narino","civilian_targeting",2024-08-01,1,1
"2024-08","buenaventura",0,"valle del cauca","civilian_targeting",2024-08-01,1,0
"2024-08","arauca",16,"arauca","civilian_targeting",2024-08-01,1,1
"2024-09","tumaco",1,"narino","civilian_targeting",2024-09-01,1,1
"2024-09","buenaventura",0,"valle del cauca","civilian_targeting",2024-09-01,1,0
"2024-09","arauca",9,"arauca","civilian_targeting",2024-09-01,0,1
"2024-10","tumaco",1,"narino","civilian_targeting",2024-10-01,1,1
"2024-10","buenaventura",0,"valle del cauca","civilian_targeting",2024-10-01,1,0
"2024-10","arauca",19,"arauca","civilian_targeting",2024-10-01,0,1
"2024-11","tumaco",2,"narino","civilian_targeting",2024-11-01,1,1
"2024-11","buenaventura",0,"valle del cauca","civilian_targeting",2024-11-01,1,0
"2024-11","arauca",19,"arauca","civilian_targeting",2024-11-01,0,1
"2024-12","tumaco",0,"narino","civilian_targeting",2024-12-01,1,1
"2024-12","buenaventura",2,"valle del cauca","civilian_targeting",2024-12-01,1,1
"2024-12","arauca",12,"arauca","civilian_targeting",2024-12-01,0,1
"2025-01","tumaco",1,"narino","civilian_targeting",2025-01-01,1,1
"2025-01","buenaventura",0,"valle del cauca","civilian_targeting",2025-01-01,1,1
"2025-01","arauca",6,"arauca","civilian_targeting",2025-01-01,0,1
"2025-02","tumaco",1,"narino","civilian_targeting",2025-02-01,1,1
"2025-02","buenaventura",1,"valle del cauca","civilian_targeting",2025-02-01,1,1
"2025-02","arauca",4,"arauca","civilian_targeting",2025-02-01,0,1
"2025-03","tumaco",2,"narino","civilian_targeting",2025-03-01,1,1
"2025-03","buenaventura",0,"valle del cauca","civilian_targeting",2025-03-01,1,1
"2025-03","arauca",14,"arauca","civilian_targeting",2025-03-01,0,1
"2025-04","tumaco",0,"narino","civilian_targeting",2025-04-01,1,1
"2025-04","buenaventura",3,"valle del cauca","civilian_targeting",2025-04-01,1,1
"2025-04","arauca",9,"arauca","civilian_targeting",2025-04-01,0,1
"2025-05","tumaco",2,"narino","civilian_targeting",2025-05-01,1,1
"2025-05","buenaventura",0,"valle del cauca","civilian_targeting",2025-05-01,1,1
"2025-05","arauca",7,"arauca","civilian_targeting",2025-05-01,0,1
"2025-06","tumaco",2,"narino","civilian_targeting",2025-06-01,1,1
"2025-06","buenaventura",2,"valle del cauca","civilian_targeting",2025-06-01,1,1
"2025-06","arauca",3,"arauca","civilian_targeting",2025-06-01,0,1
"2025-07","tumaco",3,"narino","civilian_targeting",2025-07-01,1,1
"2025-07","buenaventura",1,"valle del cauca","civilian_targeting",2025-07-01,1,1
"2025-07","arauca",7,"arauca","civilian_targeting",2025-07-01,0,1
"2025-08","tumaco",1,"narino","civilian_targeting",2025-08-01,1,1
"2025-08","buenaventura",1,"valle del cauca","civilian_targeting",2025-08-01,1,1
"2025-08","arauca",12,"arauca","civilian_targeting",2025-08-01,0,1
"2025-09","tumaco",3,"narino","civilian_targeting",2025-09-01,1,1
"2025-09","buenaventura",9,"valle del cauca","civilian_targeting",2025-09-01,1,1
"2025-09","arauca",20,"arauca","civilian_targeting",2025-09-01,0,1
"2025-10","tumaco",0,"narino","civilian_targeting",2025-10-01,1,1
"2025-10","buenaventura",1,"valle del cauca","civilian_targeting",2025-10-01,1,1
"2025-10","arauca",14,"arauca","civilian_targeting",2025-10-01,0,1
"2025-11","tumaco",0,"narino","civilian_targeting",2025-11-01,1,1
"2025-11","buenaventura",1,"valle del cauca","civilian_targeting",2025-11-01,1,1
"2025-11","arauca",4,"arauca","civilian_targeting",2025-11-01,0,1
"2025-12","tumaco",0,"narino","civilian_targeting",2025-12-01,1,1
"2025-12","buenaventura",0,"valle del cauca","civilian_targeting",2025-12-01,1,1
"2025-12","arauca",5,"arauca","civilian_targeting",2025-12-01,0,1
"2026-01","tumaco",0,"narino","civilian_targeting",2026-01-01,1,1
"2026-01","buenaventura",1,"valle del cauca","civilian_targeting",2026-01-01,0,0
"2026-01","arauca",5,"arauca","civilian_targeting",2026-01-01,0,1
"2026-02","tumaco",0,"narino","civilian_targeting",2026-02-01,1,1
"2026-02","buenaventura",1,"valle del cauca","civilian_targeting",2026-02-01,0,0
"2026-02","arauca",5,"arauca","civilian_targeting",2026-02-01,0,1
"2026-03","tumaco",2,"narino","civilian_targeting",2026-03-01,0,1
"2026-03","buenaventura",0,"valle del cauca","civilian_targeting",2026-03-01,0,0
"2026-03","arauca",2,"arauca","civilian_targeting",2026-03-01,0,1
