"month_id","case_id","count","departamento_std","violence_type","month_start"
"2020-05",NA,0,"quindio","political_violence",2020-05-01
"2020-05",NA,0,"risaralda","political_violence",2020-05-01
"2020-05",NA,1,"santander","political_violence",2020-05-01
"2020-05",NA,1,"sucre","political_violence",2020-05-01
"2020-05",NA,0,"tolima","political_violence",2020-05-01
"2020-05",NA,6,"valle del cauca","political_violence",2020-05-01
"2020-05","buenaventura",0,"valle del cauca","political_violence",2020-05-01
"2020-05",NA,0,"vaupes","political_violence",2020-05-01
"2020-05","arauca",13,"arauca","political_violence",2020-05-01
"2020-05",NA,0,"guainia","political_violence",2020-05-01
"2020-05",NA,2,"vichada","political_violence",2020-05-01
"2020-05",NA,2,"guaviare","political_violence",2020-05-01
"2020-05",NA,0,"san andres y providencia","political_violence",2020-05-01
"2020-05",NA,4,"bogota, d.c.","political_violence",2020-05-01
"2020-06",NA,0,"amazonas","political_violence",2020-06-01
"2020-06",NA,23,"antioquia","political_violence",2020-06-01
"2020-06",NA,2,"atlantico","political_violence",2020-06-01
"2020-06",NA,5,"bolivar","political_violence",2020-06-01
"2020-06",NA,0,"boyaca","political_violence",2020-06-01
"2020-06",NA,0,"caldas","political_violence",2020-06-01
"2020-06",NA,2,"caqueta","political_violence",2020-06-01
"2020-06",NA,0,"casanare","political_violence",2020-06-01
"2020-06",NA,15,"cauca","political_violence",2020-06-01
"2020-06",NA,0,"cesar","political_violence",2020-06-01
"2020-06",NA,12,"choco","political_violence",2020-06-01
"2020-06",NA,5,"cordoba","political_violence",2020-06-01
"2020-06",NA,1,"cundinamarca","political_violence",2020-06-01
"2020-06",NA,3,"huila","political_violence",2020-06-01
"2020-06",NA,3,"la guajira","political_violence",2020-06-01
"2020-06",NA,4,"magdalena","political_violence",2020-06-01
"2020-06",NA,6,"meta","political_violence",2020-06-01
"2020-06",NA,7,"narino","political_violence",2020-06-01
"2020-06","tumaco",4,"narino","political_violence",2020-06-01
"2020-06",NA,14,"norte de santander","political_violence",2020-06-01
"2020-06",NA,13,"putumayo","political_violence",2020-06-01
"2020-06",NA,0,"quindio","political_violence",2020-06-01
"2020-06",NA,1,"risaralda","political_violence",2020-06-01
"2020-06",NA,0,"santander","political_violence",2020-06-01
"2020-06",NA,0,"sucre","political_violence",2020-06-01
"2020-06",NA,0,"tolima","political_violence",2020-06-01
"2020-06",NA,6,"valle del cauca","political_violence",2020-06-01
"2020-06","buenaventura",0,"valle del cauca","political_violence",2020-06-01
"2020-06",NA,0,"vaupes","political_violence",2020-06-01
"2020-06","arauca",12,"arauca","political_violence",2020-06-01
"2020-06",NA,0,"guainia","political_violence",2020-06-01
"2020-06",NA,1,"vichada","political_violence",2020-06-01
"2020-06",NA,1,"guaviare","political_violence",2020-06-01
"2020-06",NA,0,"san andres y providencia","political_violence",2020-06-01
"2020-06",NA,0,"bogota, d.c.","political_violence",2020-06-01
"2020-07",NA,0,"amazonas","political_violence",2020-07-01
"2020-07",NA,10,"antioquia","political_violence",2020-07-01
"2020-07",NA,1,"atlantico","political_violence",2020-07-01
"2020-07",NA,0,"bolivar","political_violence",2020-07-01
"2020-07",NA,0,"boyaca","political_violence",2020-07-01
"2020-07",NA,1,"caldas","political_violence",2020-07-01
"2020-07",NA,2,"caqueta","political_violence",2020-07-01
"2020-07",NA,1,"casanare","political_violence",2020-07-01
"2020-07",NA,20,"cauca","political_violence",2020-07-01
"2020-07",NA,2,"cesar","political_violence",2020-07-01
"2020-07",NA,11,"choco","political_violence",2020-07-01
"2020-07",NA,8,"cordoba","political_violence",2020-07-01
"2020-07",NA,1,"cundinamarca","political_violence",2020-07-01
"2020-07",NA,5,"huila","political_violence",2020-07-01
"2020-07",NA,1,"la guajira","political_violence",2020-07-01
"2020-07",NA,2,"magdalena","political_violence",2020-07-01
"2020-07",NA,8,"meta","political_violence",2020-07-01
"2020-07",NA,1,"narino","political_violence",2020-07-01
"2020-07","tumaco",9,"narino","political_violence",2020-07-01
"2020-07",NA,30,"norte de santander","political_violence",2020-07-01
"2020-07",NA,11,"putumayo","political_violence",2020-07-01
"2020-07",NA,1,"quindio","political_violence",2020-07-01
"2020-07",NA,0,"risaralda","political_violence",2020-07-01
"2020-07",NA,2,"santander","political_violence",2020-07-01
"2020-07",NA,0,"sucre","political_violence",2020-07-01
"2020-07",NA,0,"tolima","political_violence",2020-07-01
"2020-07",NA,9,"valle del cauca","political_violence",2020-07-01
"2020-07","buenaventura",1,"valle del cauca","political_violence",2020-07-01
"2020-07",NA,0,"vaupes","political_violence",2020-07-01
"2020-07","arauca",11,"arauca","political_violence",2020-07-01
"2020-07",NA,0,"guainia","political_violence",2020-07-01
"2020-07",NA,0,"vichada","political_violence",2020-07-01
"2020-07",NA,2,"guaviare","political_violence",2020-07-01
"2020-07",NA,0,"san andres y providencia","political_violence",2020-07-01
"2020-07",NA,2,"bogota, d.c.","political_violence",2020-07-01
"2020-08",NA,0,"amazonas","political_violence",2020-08-01
"2020-08",NA,20,"antioquia","political_violence",2020-08-01
"2020-08",NA,0,"atlantico","political_violence",2020-08-01
"2020-08",NA,8,"bolivar","political_violence",2020-08-01
"2020-08",NA,0,"boyaca","political_violence",2020-08-01
"2020-08",NA,0,"caldas","political_violence",2020-08-01
"2020-08",NA,3,"caqueta","political_violence",2020-08-01
"2020-08",NA,1,"casanare","political_violence",2020-08-01
"2020-08",NA,25,"cauca","political_violence",2020-08-01
"2020-08",NA,1,"cesar","political_violence",2020-08-01
"2020-08",NA,11,"choco","political_violence",2020-08-01
"2020-08",NA,5,"cordoba","political_violence",2020-08-01
"2020-08",NA,0,"cundinamarca","political_violence",2020-08-01
"2020-08",NA,1,"huila","political_violence",2020-08-01
"2020-08",NA,1,"la guajira","political_violence",2020-08-01
"2020-08",NA,3,"magdalena","political_violence",2020-08-01
"2020-08",NA,7,"meta","political_violence",2020-08-01
"2020-08",NA,9,"narino","political_violence",2020-08-01
"2020-08","tumaco",9,"narino","political_violence",2020-08-01
"2020-08",NA,18,"norte de santander","political_violence",2020-08-01
"2020-08",NA,3,"putumayo","political_violence",2020-08-01
"2020-08",NA,0,"quindio","political_violence",2020-08-01
"2020-08",NA,0,"risaralda","political_violence",2020-08-01
"2020-08",NA,0,"santander","political_violence",2020-08-01
"2020-08",NA,1,"sucre","political_violence",2020-08-01
"2020-08",NA,2,"tolima","political_violence",2020-08-01
"2020-08",NA,9,"valle del cauca","political_violence",2020-08-01
"2020-08","buenaventura",1,"valle del cauca","political_violence",2020-08-01
"2020-08",NA,0,"vaupes","political_violence",2020-08-01
"2020-08","arauca",12,"arauca","political_violence",2020-08-01
"2020-08",NA,0,"guainia","political_violence",2020-08-01
"2020-08",NA,1,"vichada","political_violence",2020-08-01
"2020-08",NA,1,"guaviare","political_violence",2020-08-01
"2020-08",NA,0,"san andres y providencia","political_violence",2020-08-01
"2020-08",NA,0,"bogota, d.c.","political_violence",2020-08-01
"2020-09",NA,0,"amazonas","political_violence",2020-09-01
"2020-09",NA,36,"antioquia","political_violence",2020-09-01
"2020-09",NA,1,"atlantico","political_violence",2020-09-01
"2020-09",NA,4,"bolivar","political_violence",2020-09-01
"2020-09",NA,0,"boyaca","political_violence",2020-09-01
"2020-09",NA,0,"caldas","political_violence",2020-09-01
"2020-09",NA,3,"caqueta","political_violence",2020-09-01
"2020-09",NA,1,"casanare","political_violence",2020-09-01
"2020-09",NA,21,"cauca","political_violence",2020-09-01
"2020-09",NA,4,"cesar","political_violence",2020-09-01
"2020-09",NA,16,"choco","political_violence",2020-09-01
"2020-09",NA,11,"cordoba","political_violence",2020-09-01
"2020-09",NA,1,"cundinamarca","political_violence",2020-09-01
"2020-09",NA,2,"huila","political_violence",2020-09-01
"2020-09",NA,3,"la guajira","political_violence",2020-09-01
"2020-09",NA,0,"magdalena","political_violence",2020-09-01
"2020-09",NA,13,"meta","political_violence",2020-09-01
"2020-09",NA,7,"narino","political_violence",2020-09-01
"2020-09","tumaco",12,"narino","political_violence",2020-09-01
"2020-09",NA,11,"norte de santander","political_violence",2020-09-01
"2020-09",NA,8,"putumayo","political_violence",2020-09-01
"2020-09",NA,0,"quindio","political_violence",2020-09-01
"2020-09",NA,2,"risaralda","political_violence",2020-09-01
"2020-09",NA,0,"santander","political_violence",2020-09-01
"2020-09",NA,0,"sucre","political_violence",2020-09-01
"2020-09",NA,0,"tolima","political_violence",2020-09-01
"2020-09",NA,5,"valle del cauca","political_violence",2020-09-01
"2020-09","buenaventura",2,"valle del cauca","political_violence",2020-09-01
"2020-09",NA,0,"vaupes","political_violence",2020-09-01
"2020-09","arauca",28,"arauca","political_violence",2020-09-01
"2020-09",NA,0,"guainia","political_violence",2020-09-01
"2020-09",NA,0,"vichada","political_violence",2020-09-01
"2020-09",NA,2,"guaviare","political_violence",2020-09-01
"2020-09",NA,0,"san andres y providencia","political_violence",2020-09-01
"2020-09",NA,2,"bogota, d.c.","political_violence",2020-09-01
"2020-10",NA,1,"amazonas","political_violence",2020-10-01
"2020-10",NA,24,"antioquia","political_violence",2020-10-01
"2020-10",NA,2,"atlantico","political_violence",2020-10-01
"2020-10",NA,2,"bolivar","political_violence",2020-10-01
"2020-10",NA,0,"boyaca","political_violence",2020-10-01
"2020-10",NA,0,"caldas","political_violence",2020-10-01
"2020-10",NA,2,"caqueta","political_violence",2020-10-01
"2020-10",NA,0,"casanare","political_violence",2020-10-01
"2020-10",NA,25,"cauca","political_violence",2020-10-01
"2020-10",NA,0,"cesar","political_violence",2020-10-01
"2020-10",NA,8,"choco","political_violence",2020-10-01
"2020-10",NA,7,"cordoba","political_violence",2020-10-01
"2020-10",NA,0,"cundinamarca","political_violence",2020-10-01
"2020-10",NA,1,"huila","political_violence",2020-10-01
"2020-10",NA,2,"la guajira","political_violence",2020-10-01
"2020-10",NA,0,"magdalena","political_violence",2020-10-01
"2020-10",NA,15,"meta","political_violence",2020-10-01
"2020-10",NA,1,"narino","political_violence",2020-10-01
"2020-10","tumaco",7,"narino","political_violence",2020-10-01
"2020-10",NA,18,"norte de santander","political_violence",2020-10-01
"2020-10",NA,4,"putumayo","political_violence",2020-10-01
"2020-10",NA,0,"quindio","political_violence",2020-10-01
"2020-10",NA,0,"risaralda","political_violence",2020-10-01
"2020-10",NA,0,"santander","political_violence",2020-10-01
"2020-10",NA,2,"sucre","political_violence",2020-10-01
"2020-10",NA,2,"tolima","political_violence",2020-10-01
"2020-10",NA,3,"valle del cauca","political_violence",2020-10-01
"2020-10","buenaventura",0,"valle del cauca","political_violence",2020-10-01
"2020-10",NA,0,"vaupes","political_violence",2020-10-01
"2020-10","arauca",5,"arauca","political_violence",2020-10-01
"2020-10",NA,0,"guainia","political_violence",2020-10-01
"2020-10",NA,0,"vichada","political_violence",2020-10-01
"2020-10",NA,5,"guaviare","political_violence",2020-10-01
"2020-10",NA,0,"san andres y providencia","political_violence",2020-10-01
"2020-10",NA,0,"bogota, d.c.","political_violence",2020-10-01
"2020-11",NA,0,"amazonas","political_violence",2020-11-01
"2020-11",NA,44,"antioquia","political_violence",2020-11-01
"2020-11",NA,0,"atlantico","political_violence",2020-11-01
"2020-11",NA,0,"bolivar","political_violence",2020-11-01
"2020-11",NA,1,"boyaca","political_violence",2020-11-01
"2020-11",NA,0,"caldas","political_violence",2020-11-01
"2020-11",NA,5,"caqueta","political_violence",2020-11-01
"2020-11",NA,0,"casanare","political_violence",2020-11-01
"2020-11",NA,33,"cauca","political_violence",2020-11-01
"2020-11",NA,1,"cesar","political_violence",2020-11-01
"2020-11",NA,9,"choco","political_violence",2020-11-01
"2020-11",NA,7,"cordoba","political_violence",2020-11-01
"2020-11",NA,0,"cundinamarca","political_violence",2020-11-01
"2020-11",NA,1,"huila","political_violence",2020-11-01
"2020-11",NA,4,"la guajira","political_violence",2020-11-01
"2020-11",NA,1,"magdalena","political_violence",2020-11-01
"2020-11",NA,15,"meta","political_violence",2020-11-01
"2020-11",NA,7,"narino","political_violence",2020-11-01
"2020-11","tumaco",31,"narino","political_violence",2020-11-01
"2020-11",NA,16,"norte de santander","political_violence",2020-11-01
"2020-11",NA,6,"putumayo","political_violence",2020-11-01
"2020-11",NA,0,"quindio","political_violence",2020-11-01
"2020-11",NA,1,"risaralda","political_violence",2020-11-01
"2020-11",NA,0,"santander","political_violence",2020-11-01
"2020-11",NA,1,"sucre","political_violence",2020-11-01
"2020-11",NA,1,"tolima","political_violence",2020-11-01
"2020-11",NA,13,"valle del cauca","political_violence",2020-11-01
"2020-11","buenaventura",1,"valle del cauca","political_violence",2020-11-01
"2020-11",NA,0,"vaupes","political_violence",2020-11-01
"2020-11","arauca",12,"arauca","political_violence",2020-11-01
"2020-11",NA,0,"guainia","political_violence",2020-11-01
"2020-11",NA,0,"vichada","political_violence",2020-11-01
"2020-11",NA,3,"guaviare","political_violence",2020-11-01
"2020-11",NA,0,"san andres y providencia","political_violence",2020-11-01
"2020-11",NA,1,"bogota, d.c.","political_violence",2020-11-01
"2020-12",NA,0,"amazonas","political_violence",2020-12-01
"2020-12",NA,32,"antioquia","political_violence",2020-12-01
"2020-12",NA,3,"atlantico","political_violence",2020-12-01
"2020-12",NA,5,"bolivar","political_violence",2020-12-01
"2020-12",NA,0,"boyaca","political_violence",2020-12-01
"2020-12",NA,2,"caldas","political_violence",2020-12-01
"2020-12",NA,1,"caqueta","political_violence",2020-12-01
"2020-12",NA,1,"casanare","political_violence",2020-12-01
"2020-12",NA,46,"cauca","political_violence",2020-12-01
"2020-12",NA,0,"cesar","political_violence",2020-12-01
"2020-12",NA,6,"choco","political_violence",2020-12-01
"2020-12",NA,4,"cordoba","political_violence",2020-12-01
"2020-12",NA,0,"cundinamarca","political_violence",2020-12-01
"2020-12",NA,1,"huila","political_violence",2020-12-01
"2020-12",NA,3,"la guajira","political_violence",2020-12-01
"2020-12",NA,2,"magdalena","political_violence",2020-12-01
"2020-12",NA,16,"meta","political_violence",2020-12-01
"2020-12",NA,6,"narino","political_violence",2020-12-01
"2020-12","tumaco",6,"narino","political_violence",2020-12-01
"2020-12",NA,18,"norte de santander","political_violence",2020-12-01
"2020-12",NA,2,"putumayo","political_violence",2020-12-01
"2020-12",NA,0,"quindio","political_violence",2020-12-01
"2020-12",NA,0,"risaralda","political_violence",2020-12-01
"2020-12",NA,2,"santander","political_violence",2020-12-01
"2020-12",NA,1,"sucre","political_violence",2020-12-01
"2020-12",NA,0,"tolima","political_violence",2020-12-01
"2020-12",NA,14,"valle del cauca","political_violence",2020-12-01
"2020-12","buenaventura",3,"valle del cauca","political_violence",2020-12-01
"2020-12",NA,0,"vaupes","political_violence",2020-12-01
"2020-12","arauca",14,"arauca","political_violence",2020-12-01
"2020-12",NA,0,"guainia","political_violence",2020-12-01
"2020-12",NA,0,"vichada","political_violence",2020-12-01
"2020-12",NA,5,"guaviare","political_violence",2020-12-01
"2020-12",NA,0,"san andres y providencia","political_violence",2020-12-01
"2020-12",NA,2,"bogota, d.c.","political_violence",2020-12-01
"2021-01",NA,0,"amazonas","political_violence",2021-01-01
"2021-01",NA,40,"antioquia","political_violence",2021-01-01
"2021-01",NA,2,"atlantico","political_violence",2021-01-01
"2021-01",NA,6,"bolivar","political_violence",2021-01-01
"2021-01",NA,0,"boyaca","political_violence",2021-01-01
"2021-01",NA,0,"caldas","political_violence",2021-01-01
"2021-01",NA,6,"caqueta","political_violence",2021-01-01
"2021-01",NA,1,"casanare","political_violence",2021-01-01
"2021-01",NA,42,"cauca","political_violence",2021-01-01
"2021-01",NA,2,"cesar","political_violence",2021-01-01
"2021-01",NA,4,"choco","political_violence",2021-01-01
"2021-01",NA,2,"cordoba","political_violence",2021-01-01
"2021-01",NA,0,"cundinamarca","political_violence",2021-01-01
"2021-01",NA,1,"huila","political_violence",2021-01-01
"2021-01",NA,2,"la guajira","political_violence",2021-01-01
"2021-01",NA,3,"magdalena","political_violence",2021-01-01
"2021-01",NA,10,"meta","political_violence",2021-01-01
"2021-01",NA,6,"narino","political_violence",2021-01-01
"2021-01","tumaco",8,"narino","political_violence",2021-01-01
"2021-01",NA,26,"norte de santander","political_violence",2021-01-01
"2021-01",NA,0,"putumayo","political_violence",2021-01-01
"2021-01",NA,0,"quindio","political_violence",2021-01-01
"2021-01",NA,3,"risaralda","political_violence",2021-01-01
"2021-01",NA,1,"santander","political_violence",2021-01-01
"2021-01",NA,1,"sucre","political_violence",2021-01-01
"2021-01",NA,2,"tolima","political_violence",2021-01-01
"2021-01",NA,15,"valle del cauca","political_violence",2021-01-01
"2021-01","buenaventura",0,"valle del cauca","political_violence",2021-01-01
"2021-01",NA,0,"vaupes","political_violence",2021-01-01
"2021-01","arauca",19,"arauca","political_violence",2021-01-01
"2021-01",NA,0,"guainia","political_violence",2021-01-01
"2021-01",NA,0,"vichada","political_violence",2021-01-01
"2021-01",NA,1,"guaviare","political_violence",2021-01-01
"2021-01",NA,0,"san andres y providencia","political_violence",2021-01-01
"2021-01",NA,2,"bogota, d.c.","political_violence",2021-01-01
"2021-02",NA,0,"amazonas","political_violence",2021-02-01
"2021-02",NA,29,"antioquia","political_violence",2021-02-01
"2021-02",NA,3,"atlantico","political_violence",2021-02-01
"2021-02",NA,4,"bolivar","political_violence",2021-02-01
"2021-02",NA,0,"boyaca","political_violence",2021-02-01
"2021-02",NA,1,"caldas","political_violence",2021-02-01
"2021-02",NA,0,"caqueta","political_violence",2021-02-01
"2021-02",NA,0,"casanare","political_violence",2021-02-01
"2021-02",NA,25,"cauca","political_violence",2021-02-01
"2021-02",NA,3,"cesar","political_violence",2021-02-01
"2021-02",NA,10,"choco","political_violence",2021-02-01
"2021-02",NA,6,"cordoba","political_violence",2021-02-01
"2021-02",NA,0,"cundinamarca","political_violence",2021-02-01
"2021-02",NA,0,"huila","political_violence",2021-02-01
"2021-02",NA,1,"la guajira","political_violence",2021-02-01
"2021-02",NA,0,"magdalena","political_violence",2021-02-01
"2021-02",NA,4,"meta","political_violence",2021-02-01
"2021-02",NA,2,"narino","political_violence",2021-02-01
"2021-02","tumaco",12,"narino","political_violence",2021-02-01
"2021-02",NA,34,"norte de santander","political_violence",2021-02-01
"2021-02",NA,4,"putumayo","political_violence",2021-02-01
"2021-02",NA,0,"quindio","political_violence",2021-02-01
"2021-02",NA,2,"risaralda","political_violence",2021-02-01
"2021-02",NA,2,"santander","political_violence",2021-02-01
"2021-02",NA,3,"sucre","political_violence",2021-02-01
"2021-02",NA,1,"tolima","political_violence",2021-02-01
"2021-02",NA,1,"valle del cauca","political_violence",2021-02-01
"2021-02","buenaventura",5,"valle del cauca","political_violence",2021-02-01
"2021-02",NA,0,"vaupes","political_violence",2021-02-01
"2021-02","arauca",14,"arauca","political_violence",2021-02-01
"2021-02",NA,0,"guainia","political_violence",2021-02-01
"2021-02",NA,0,"vichada","political_violence",2021-02-01
"2021-02",NA,0,"guaviare","political_violence",2021-02-01
"2021-02",NA,0,"san andres y providencia","political_violence",2021-02-01
"2021-02",NA,1,"bogota, d.c.","political_violence",2021-02-01
"2021-03",NA,0,"amazonas","political_violence",2021-03-01
"2021-03",NA,34,"antioquia","political_violence",2021-03-01
"2021-03",NA,4,"atlantico","political_violence",2021-03-01
"2021-03",NA,13,"bolivar","political_violence",2021-03-01
"2021-03",NA,0,"boyaca","political_violence",2021-03-01
"2021-03",NA,0,"caldas","political_violence",2021-03-01
"2021-03",NA,5,"caqueta","political_violence",2021-03-01
"2021-03",NA,0,"casanare","political_violence",2021-03-01
"2021-03",NA,48,"cauca","political_violence",2021-03-01
"2021-03",NA,2,"cesar","political_violence",2021-03-01
"2021-03",NA,6,"choco","political_violence",2021-03-01
"2021-03",NA,10,"cordoba","political_violence",2021-03-01
"2021-03",NA,1,"cundinamarca","political_violence",2021-03-01
"2021-03",NA,0,"huila","political_violence",2021-03-01
"2021-03",NA,2,"la guajira","political_violence",2021-03-01
"2021-03",NA,0,"magdalena","political_violence",2021-03-01
"2021-03",NA,11,"meta","political_violence",2021-03-01
"2021-03",NA,27,"narino","political_violence",2021-03-01
"2021-03","tumaco",7,"narino","political_violence",2021-03-01
"2021-03",NA,22,"norte de santander","political_violence",2021-03-01
"2021-03",NA,7,"putumayo","political_violence",2021-03-01
"2021-03",NA,0,"quindio","political_violence",2021-03-01
"2021-03",NA,0,"risaralda","political_violence",2021-03-01
"2021-03",NA,2,"santander","political_violence",2021-03-01
"2021-03",NA,4,"sucre","political_violence",2021-03-01
"2021-03",NA,2,"tolima","political_violence",2021-03-01
"2021-03",NA,12,"valle del cauca","political_violence",2021-03-01
"2021-03","buenaventura",0,"valle del cauca","political_violence",2021-03-01
"2021-03",NA,0,"vaupes","political_violence",2021-03-01
"2021-03","arauca",22,"arauca","political_violence",2021-03-01
"2021-03",NA,0,"guainia","political_violence",2021-03-01
"2021-03",NA,0,"vichada","political_violence",2021-03-01
"2021-03",NA,2,"guaviare","political_violence",2021-03-01
"2021-03",NA,0,"san andres y providencia","political_violence",2021-03-01
"2021-03",NA,3,"bogota, d.c.","political_violence",2021-03-01
"2021-04",NA,0,"amazonas","political_violence",2021-04-01
"2021-04",NA,32,"antioquia","political_violence",2021-04-01
"2021-04",NA,7,"atlantico","political_violence",2021-04-01
"2021-04",NA,1,"bolivar","political_violence",2021-04-01
"2021-04",NA,0,"boyaca","political_violence",2021-04-01
"2021-04",NA,2,"caldas","political_violence",2021-04-01
"2021-04",NA,6,"caqueta","political_violence",2021-04-01
"2021-04",NA,0,"casanare","political_violence",2021-04-01
"2021-04",NA,40,"cauca","political_violence",2021-04-01
"2021-04",NA,5,"cesar","political_violence",2021-04-01
"2021-04",NA,16,"choco","political_violence",2021-04-01
"2021-04",NA,6,"cordoba","political_violence",2021-04-01
"2021-04",NA,0,"cundinamarca","political_violence",2021-04-01
"2021-04",NA,3,"huila","political_violence",2021-04-01
"2021-04",NA,1,"la guajira","political_violence",2021-04-01
"2021-04",NA,7,"magdalena","political_violence",2021-04-01
"2021-04",NA,16,"meta","political_violence",2021-04-01
"2021-04",NA,17,"narino","political_violence",2021-04-01
"2021-04","tumaco",22,"narino","political_violence",2021-04-01
"2021-04",NA,29,"norte de santander","political_violence",2021-04-01
"2021-04",NA,7,"putumayo","political_violence",2021-04-01
"2021-04",NA,0,"quindio","political_violence",2021-04-01
"2021-04",NA,1,"risaralda","political_violence",2021-04-01
"2021-04",NA,4,"santander","political_violence",2021-04-01
"2021-04",NA,3,"sucre","political_violence",2021-04-01
"2021-04",NA,4,"tolima","political_violence",2021-04-01
"2021-04",NA,12,"valle del cauca","political_violence",2021-04-01
"2021-04","buenaventura",1,"valle del cauca","political_violence",2021-04-01
"2021-04",NA,0,"vaupes","political_violence",2021-04-01
"2021-04","arauca",9,"arauca","political_violence",2021-04-01
"2021-04",NA,0,"guainia","political_violence",2021-04-01
"2021-04",NA,0,"vichada","political_violence",2021-04-01
"2021-04",NA,1,"guaviare","political_violence",2021-04-01
"2021-04",NA,0,"san andres y providencia","political_violence",2021-04-01
"2021-04",NA,1,"bogota, d.c.","political_violence",2021-04-01
"2021-05",NA,0,"amazonas","political_violence",2021-05-01
"2021-05",NA,53,"antioquia","political_violence",2021-05-01
"2021-05",NA,2,"atlantico","political_violence",2021-05-01
"2021-05",NA,9,"bolivar","political_violence",2021-05-01
"2021-05",NA,1,"boyaca","political_violence",2021-05-01
"2021-05",NA,3,"caldas","political_violence",2021-05-01
"2021-05",NA,3,"caqueta","political_violence",2021-05-01
"2021-05",NA,0,"casanare","political_violence",2021-05-01
"2021-05",NA,32,"cauca","political_violence",2021-05-01
"2021-05",NA,6,"cesar","political_violence",2021-05-01
"2021-05",NA,10,"choco","political_violence",2021-05-01
"2021-05",NA,8,"cordoba","political_violence",2021-05-01
"2021-05",NA,3,"cundinamarca","political_violence",2021-05-01
"2021-05",NA,5,"huila","political_violence",2021-05-01
"2021-05",NA,4,"la guajira","political_violence",2021-05-01
"2021-05",NA,2,"magdalena","political_violence",2021-05-01
"2021-05",NA,8,"meta","political_violence",2021-05-01
"2021-05",NA,8,"narino","political_violence",2021-05-01
"2021-05","tumaco",8,"narino","political_violence",2021-05-01
"2021-05",NA,36,"norte de santander","political_violence",2021-05-01
"2021-05",NA,7,"putumayo","political_violence",2021-05-01
"2021-05",NA,2,"quindio","political_violence",2021-05-01
"2021-05",NA,2,"risaralda","political_violence",2021-05-01
"2021-05",NA,7,"santander","political_violence",2021-05-01
"2021-05",NA,4,"sucre","political_violence",2021-05-01
"2021-05",NA,6,"tolima","political_violence",2021-05-01
"2021-05",NA,31,"valle del cauca","political_violence",2021-05-01
"2021-05","buenaventura",6,"valle del cauca","political_violence",2021-05-01
"2021-05",NA,0,"vaupes","political_violence",2021-05-01
"2021-05","arauca",10,"arauca","political_violence",2021-05-01
"2021-05",NA,0,"guainia","political_violence",2021-05-01
"2021-05",NA,0,"vichada","political_violence",2021-05-01
"2021-05",NA,0,"guaviare","political_violence",2021-05-01
"2021-05",NA,0,"san andres y providencia","political_violence",2021-05-01
"2021-05",NA,4,"bogota, d.c.","political_violence",2021-05-01
"2021-06",NA,0,"amazonas","political_violence",2021-06-01
"2021-06",NA,31,"antioquia","political_violence",2021-06-01
"2021-06",NA,3,"atlantico","political_violence",2021-06-01
"2021-06",NA,7,"bolivar","political_violence",2021-06-01
"2021-06",NA,1,"boyaca","political_violence",2021-06-01
"2021-06",NA,1,"caldas","political_violence",2021-06-01
"2021-06",NA,2,"caqueta","political_violence",2021-06-01
"2021-06",NA,0,"casanare","political_violence",2021-06-01
"2021-06",NA,34,"cauca","political_violence",2021-06-01
"2021-06",NA,6,"cesar","political_violence",2021-06-01
"2021-06",NA,4,"choco","political_violence",2021-06-01
"2021-06",NA,6,"cordoba","political_violence",2021-06-01
"2021-06",NA,0,"cundinamarca","political_violence",2021-06-01
"2021-06",NA,3,"huila","political_violence",2021-06-01
"2021-06",NA,4,"la guajira","political_violence",2021-06-01
"2021-06",NA,5,"magdalena","political_violence",2021-06-01
"2021-06",NA,15,"meta","political_violence",2021-06-01
"2021-06",NA,2,"narino","political_violence",2021-06-01
"2021-06","tumaco",3,"narino","political_violence",2021-06-01
"2021-06",NA,31,"norte de santander","political_violence",2021-06-01
"2021-06",NA,4,"putumayo","political_violence",2021-06-01
"2021-06",NA,0,"quindio","political_violence",2021-06-01
"2021-06",NA,0,"risaralda","political_violence",2021-06-01
"2021-06",NA,2,"santander","political_violence",2021-06-01
"2021-06",NA,3,"sucre","political_violence",2021-06-01
"2021-06",NA,1,"tolima","political_violence",2021-06-01
"2021-06",NA,23,"valle del cauca","political_violence",2021-06-01
"2021-06","buenaventura",4,"valle del cauca","political_violence",2021-06-01
"2021-06",NA,0,"vaupes","political_violence",2021-06-01
"2021-06","arauca",8,"arauca","political_violence",2021-06-01
"2021-06",NA,0,"guainia","political_violence",2021-06-01
"2021-06",NA,0,"vichada","political_violence",2021-06-01
"2021-06",NA,2,"guaviare","political_violence",2021-06-01
"2021-06",NA,0,"san andres y providencia","political_violence",2021-06-01
"2021-06",NA,7,"bogota, d.c.","political_violence",2021-06-01
"2021-07",NA,1,"amazonas","political_violence",2021-07-01
"2021-07",NA,33,"antioquia","political_violence",2021-07-01
"2021-07",NA,3,"atlantico","political_violence",2021-07-01
"2021-07",NA,9,"bolivar","political_violence",2021-07-01
"2021-07",NA,1,"boyaca","political_violence",2021-07-01
"2021-07",NA,0,"caldas","political_violence",2021-07-01
"2021-07",NA,7,"caqueta","political_violence",2021-07-01
"2021-07",NA,0,"casanare","political_violence",2021-07-01
"2021-07",NA,46,"cauca","political_violence",2021-07-01
"2021-07",NA,4,"cesar","political_violence",2021-07-01
"2021-07",NA,5,"choco","political_violence",2021-07-01
"2021-07",NA,4,"cordoba","political_violence",2021-07-01
"2021-07",NA,3,"cundinamarca","political_violence",2021-07-01
