"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","CANTIDAD"
"05/05/2024","66","RISARALDA","66001","PEREIRA","1"
"05/05/2024","13","BOLIVAR","13580","REGIDOR","1"
"05/05/2024","08","ATLANTICO","08758","SOLEDAD","1"
"05/05/2024","18","CAQUETA","18860","VALPARAISO","1"
"05/04/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/04/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/04/2024","05","ANTIOQUIA","05088","BELLO","1"
"05/04/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/04/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/04/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/04/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/04/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/04/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/04/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/04/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"05/04/2024","76","VALLE DEL CAUCA","76318","GUACARI","1"
"05/04/2024","73","TOLIMA","73001","IBAGUE","1"
"05/04/2024","08","ATLANTICO","08433","MALAMBO","1"
"05/04/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"05/04/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"05/04/2024","25","CUNDINAMARCA","25518","PAIME","1"
"05/04/2024","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"05/04/2024","19","CAUCA","19001","POPAYAN","1"
"05/04/2024","50","META","50590","PUERTO RICO","1"
"05/04/2024","27","CHOCO","27001","QUIBDO","1"
"05/04/2024","27","CHOCO","27001","QUIBDO","1"
"05/04/2024","27","CHOCO","27001","QUIBDO","1"
"05/04/2024","27","CHOCO","27001","QUIBDO","1"
"05/04/2024","05","ANTIOQUIA","05631","SABANETA","1"
"05/04/2024","05","ANTIOQUIA","05034","ANDES","1"
"05/04/2024","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1"
"05/04/2024","54","NORTE DE SANTANDER","54680","SANTIAGO","1"
"05/04/2024","81","ARAUCA","81736","SARAVENA","1"
"05/04/2024","08","ATLANTICO","08758","SOLEDAD","1"
"05/04/2024","08","ATLANTICO","08758","SOLEDAD","1"
"05/04/2024","20","CESAR","20001","VALLEDUPAR","1"
"05/04/2024","50","META","50001","VILLAVICENCIO","1"
"05/04/2024","41","HUILA","41872","VILLAVIEJA","1"
"05/04/2024","76","VALLE DEL CAUCA","76895","ZARZAL","1"
"05/04/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/03/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/03/2024","20","CESAR","20060","BOSCONIA","1"
"05/03/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"05/03/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/03/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/03/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/03/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/03/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/03/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/03/2024","76","VALLE DEL CAUCA","76113","BUGALAGRANDE","1"
"05/03/2024","05","ANTIOQUIA","05129","CALDAS","1"
"05/03/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"05/03/2024","25","CUNDINAMARCA","25175","CHIA","1"
"05/03/2024","68","SANTANDER","68276","FLORIDABLANCA","1"
"05/03/2024","05","ANTIOQUIA","05376","LA CEJA","1"
"05/03/2024","05","ANTIOQUIA","05425","MACEO","1"
"05/03/2024","17","CALDAS","17001","MANIZALES","1"
"05/03/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"05/03/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"05/03/2024","41","HUILA","41001","NEIVA","1"
"05/03/2024","19","CAUCA","19001","POPAYAN","1"
"05/03/2024","27","CHOCO","27001","QUIBDO","1"
"05/03/2024","27","CHOCO","27001","QUIBDO","1"
"05/03/2024","27","CHOCO","27001","QUIBDO","1"
"05/03/2024","05","ANTIOQUIA","05690","SANTO DOMINGO","1"
"05/03/2024","52","NARIÑO","52786","TAMINANGO","1"
"05/03/2024","20","CESAR","20011","AGUACHICA","1"
"05/03/2024","20","CESAR","20013","AGUSTIN CODAZZI","1"
"05/03/2024","20","CESAR","20032","ASTREA","1"
"05/03/2024","05","ANTIOQUIA","05088","BELLO","1"
"05/03/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/03/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/03/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/02/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/02/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/02/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/02/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/02/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/02/2024","81","ARAUCA","81001","ARAUCA","1"
"05/02/2024","68","SANTANDER","68001","BUCARAMANGA","1"
"05/02/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"05/02/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"05/02/2024","66","RISARALDA","66170","DOSQUEBRADAS","1"
"05/02/2024","50","META","50313","GRANADA","1"
"05/02/2024","17","CALDAS","17380","LA DORADA","1"
"05/02/2024","44","LA GUAJIRA","44430","MAICAO","1"
"05/02/2024","73","TOLIMA","73443","SAN SEBASTIAN DE MARIQUITA","1"
"05/02/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"05/02/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"05/02/2024","23","CORDOBA","23001","MONTERIA","1"
"05/02/2024","41","HUILA","41001","NEIVA","1"
"05/02/2024","50","META","50450","PUERTO CONCORDIA","1"
"05/02/2024","27","CHOCO","27001","QUIBDO","1"
"05/02/2024","68","SANTANDER","68655","SABANA DE TORRES","1"
"05/02/2024","86","PUTUMAYO","86749","SIBUNDOY","1"
"05/02/2024","08","ATLANTICO","08758","SOLEDAD","1"
"05/02/2024","08","ATLANTICO","08758","SOLEDAD","1"
"05/02/2024","81","ARAUCA","81794","TAME","1"
"05/02/2024","25","CUNDINAMARCA","25805","TIBACUY","1"
"05/02/2024","19","CAUCA","19807","TIMBIO","1"
"05/02/2024","76","VALLE DEL CAUCA","76834","TULUA","1"
"05/02/2024","50","META","50001","VILLAVICENCIO","1"
"05/02/2024","50","META","50001","VILLAVICENCIO","1"
"05/02/2024","25","CUNDINAMARCA","25899","ZIPAQUIRA","1"
"05/01/2024","52","NARIÑO","52001","PASTO","1"
"05/01/2024","47","MAGDALENA","47551","PIVIJAY","1"
"05/01/2024","05","ANTIOQUIA","05615","RIONEGRO","1"
"05/01/2024","47","MAGDALENA","47720","SANTA BARBARA DE PINTO","1"
"05/01/2024","81","ARAUCA","81736","SARAVENA","1"
"05/01/2024","08","ATLANTICO","08758","SOLEDAD","1"
"05/01/2024","27","CHOCO","27787","TADO","1"
"05/01/2024","54","NORTE DE SANTANDER","54810","TIBU","1"
"05/01/2024","19","CAUCA","19824","TOTORO","1"
"05/01/2024","85","CASANARE","85001","YOPAL","1"
"05/01/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/01/2024","05","ANTIOQUIA","05002","ABEJORRAL","1"
"05/01/2024","50","META","50006","ACACIAS","1"
"05/01/2024","68","SANTANDER","68081","BARRANCABERMEJA","1"
"05/01/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/01/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/01/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/01/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/01/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/01/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"05/01/2024","05","ANTIOQUIA","05088","BELLO","1"
"05/01/2024","05","ANTIOQUIA","05088","BELLO","1"
"05/01/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/01/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/01/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/01/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/01/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/01/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/01/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/01/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/01/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/01/2024","68","SANTANDER","68001","BUCARAMANGA","1"
"05/01/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"05/01/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"05/01/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"05/01/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"05/01/2024","50","META","50226","CUMARAL","1"
"05/01/2024","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"05/01/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/01/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/01/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"05/01/2024","73","TOLIMA","73001","IBAGUE","1"
"05/01/2024","05","ANTIOQUIA","05360","ITAGUI","1"
"05/01/2024","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"05/01/2024","19","CAUCA","19397","LA VEGA","1"
"05/01/2024","13","BOLIVAR","13430","MAGANGUE","1"
"05/01/2024","08","ATLANTICO","08433","MALAMBO","1"
"05/01/2024","17","CALDAS","17001","MANIZALES","1"
"05/01/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"05/01/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/30/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/30/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/30/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/30/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/30/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/30/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/30/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/30/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/30/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/30/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/30/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/30/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/30/2024","19","CAUCA","19142","CALOTO","1"
"04/30/2024","76","VALLE DEL CAUCA","76147","CARTAGO","1"
"04/30/2024","05","ANTIOQUIA","05154","CAUCASIA","1"
"04/30/2024","47","MAGDALENA","47189","CIENAGA","1"
"04/30/2024","27","CHOCO","27205","CONDOTO","1"
"04/30/2024","13","BOLIVAR","13212","CORDOBA","1"
"04/30/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/30/2024","50","META","50226","CUMARAL","1"
"04/30/2024","05","ANTIOQUIA","05318","GUARNE","1"
"04/30/2024","73","TOLIMA","73001","IBAGUE","1"
"04/30/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/30/2024","23","CORDOBA","23001","MONTERIA","1"
"04/30/2024","19","CAUCA","19513","PADILLA","1"
"04/30/2024","66","RISARALDA","66001","PEREIRA","1"
"04/30/2024","54","NORTE DE SANTANDER","54553","PUERTO SANTANDER","1"
"04/30/2024","27","CHOCO","27001","QUIBDO","1"
"04/30/2024","27","CHOCO","27001","QUIBDO","1"
"04/30/2024","27","CHOCO","27001","QUIBDO","1"
"04/30/2024","08","ATLANTICO","08638","SABANALARGA","1"
"04/30/2024","66","RISARALDA","66682","SANTA ROSA DE CABAL","1"
"04/30/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/30/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/30/2024","15","BOYACA","15001","TUNJA","1"
"04/30/2024","50","META","50006","ACACIAS","1"
"04/30/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/30/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/30/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/30/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/29/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/29/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/29/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/29/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/29/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/29/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/29/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/29/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/29/2024","68","SANTANDER","68101","BOLIVAR","1"
"04/29/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/29/2024","76","VALLE DEL CAUCA","76113","BUGALAGRANDE","1"
"04/29/2024","05","ANTIOQUIA","05212","COPACABANA","1"
"04/29/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/29/2024","25","CUNDINAMARCA","25295","GACHANCIPA","1"
"04/29/2024","73","TOLIMA","73001","IBAGUE","1"
"04/29/2024","52","NARIÑO","52356","IPIALES","1"
"04/29/2024","25","CUNDINAMARCA","25430","MADRID","1"
"04/29/2024","05","ANTIOQUIA","05440","MARINILLA","1"
"04/29/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/29/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/29/2024","23","CORDOBA","23001","MONTERIA","1"
"04/29/2024","66","RISARALDA","66001","PEREIRA","1"
"04/29/2024","50","META","50577","PUERTO LLERAS","1"
"04/29/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/29/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/28/2024","05","ANTIOQUIA","05887","YARUMAL","1"
"04/28/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/28/2024","05","ANTIOQUIA","05088","BELLO","1"
"04/28/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/28/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/28/2024","66","RISARALDA","66170","DOSQUEBRADAS","1"
"04/28/2024","50","META","50313","GRANADA","1"
"04/28/2024","05","ANTIOQUIA","05315","GUADALUPE","1"
"04/28/2024","19","CAUCA","19355","INZA","1"
"04/28/2024","44","LA GUAJIRA","44430","MAICAO","1"
"04/28/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/28/2024","25","CUNDINAMARCA","25473","MOSQUERA","1"
"04/28/2024","41","HUILA","41551","PITALITO","1"
"04/28/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/28/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/28/2024","19","CAUCA","19809","TIMBIQUI","1"
"04/28/2024","20","CESAR","20001","VALLEDUPAR","1"
"04/27/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/27/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/27/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/27/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/27/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/27/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/27/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/27/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/27/2024","47","MAGDALENA","47001","SANTA MARTA","1"
"04/27/2024","13","BOLIVAR","13836","TURBACO","1"
"04/27/2024","20","CESAR","20001","VALLEDUPAR","1"
"04/27/2024","76","VALLE DEL CAUCA","76892","YUMBO","1"
"04/27/2024","18","CAQUETA","18001","FLORENCIA","1"
"04/27/2024","63","QUINDIO","63302","GENOVA","1"
"04/27/2024","05","ANTIOQUIA","05318","GUARNE","1"
"04/27/2024","05","ANTIOQUIA","05380","LA ESTRELLA","1"
"04/27/2024","76","VALLE DEL CAUCA","76400","LA UNION","1"
"04/27/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/27/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/27/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/27/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/27/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/27/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"04/27/2024","19","CAUCA","19142","CALOTO","1"
"04/27/2024","41","HUILA","41132","CAMPOALEGRE","1"
"04/27/2024","05","ANTIOQUIA","05212","COPACABANA","1"
"04/27/2024","70","SUCRE","70215","COROZAL","1"
"04/27/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/27/2024","17","CALDAS","17001","MANIZALES","1"
"04/27/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/27/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/27/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/27/2024","19","CAUCA","19001","POPAYAN","1"
"04/27/2024","27","CHOCO","27001","QUIBDO","1"
"04/27/2024","05","ANTIOQUIA","05604","REMEDIOS","1"
"04/27/2024","41","HUILA","41615","RIVERA","1"
"04/27/2024","47","MAGDALENA","47001","SANTA MARTA","1"
"04/26/2024","68","SANTANDER","68276","FLORIDABLANCA","1"
"04/26/2024","25","CUNDINAMARCA","25286","FUNZA","1"
"04/26/2024","05","ANTIOQUIA","05440","MARINILLA","1"
"04/26/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/26/2024","19","CAUCA","19532","PATIA","1"
"04/26/2024","13","BOLIVAR","13580","REGIDOR","1"
"04/26/2024","68","SANTANDER","68655","SABANA DE TORRES","1"
"04/26/2024","76","VALLE DEL CAUCA","76736","SEVILLA","1"
"04/26/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/26/2024","27","CHOCO","27787","TADO","1"
"04/26/2024","27","CHOCO","27787","TADO","1"
"04/26/2024","41","HUILA","41791","TARQUI","1"
"04/26/2024","73","TOLIMA","73168","CHAPARRAL","1"
"04/26/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/26/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/26/2024","05","ANTIOQUIA","05237","DONMATIAS","1"
"04/26/2024","76","VALLE DEL CAUCA","76834","TULUA","1"
"04/26/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"04/26/2024","76","VALLE DEL CAUCA","76126","CALIMA","1"
"04/26/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/26/2024","05","ANTIOQUIA","05088","BELLO","1"
"04/26/2024","05","ANTIOQUIA","05088","BELLO","1"
"04/26/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/26/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/26/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/26/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/26/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/26/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/26/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/26/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/26/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/26/2024","19","CAUCA","19142","CALOTO","1"
"04/25/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/25/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/25/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"04/25/2024","76","VALLE DEL CAUCA","76130","CANDELARIA","1"
"04/25/2024","50","META","50313","GRANADA","1"
"04/25/2024","81","ARAUCA","81001","ARAUCA","1"
"04/25/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/25/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/25/2024","05","ANTIOQUIA","05088","BELLO","1"
"04/25/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/25/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/25/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/25/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/25/2024","25","CUNDINAMARCA","25320","GUADUAS","1"
"04/25/2024","73","TOLIMA","73001","IBAGUE","1"
"04/25/2024","41","HUILA","41359","ISNOS","1"
"04/25/2024","08","ATLANTICO","08433","MALAMBO","1"
"04/25/2024","17","CALDAS","17001","MANIZALES","1"
"04/25/2024","50","META","50325","MAPIRIPAN","1"
"04/25/2024","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"04/25/2024","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"04/25/2024","41","HUILA","41551","PITALITO","1"
"04/25/2024","23","CORDOBA","23580","PUERTO LIBERTADOR","1"
"04/25/2024","27","CHOCO","27001","QUIBDO","1"
"04/25/2024","23","CORDOBA","23672","SAN ANTERO","1"
"04/25/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/25/2024","20","CESAR","20001","VALLEDUPAR","1"
"04/25/2024","50","META","50001","VILLAVICENCIO","1"
"04/25/2024","85","CASANARE","85001","YOPAL","1"
"04/24/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/24/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/24/2024","76","VALLE DEL CAUCA","76834","TULUA","1"
"04/24/2024","50","META","50370","URIBE","1"
"04/24/2024","50","META","50001","VILLAVICENCIO","1"
"04/24/2024","50","META","50001","VILLAVICENCIO","1"
"04/24/2024","47","MAGDALENA","47980","ZONA BANANERA","1"
"04/24/2024","50","META","50006","ACACIAS","1"
"04/24/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/24/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/24/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/24/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/24/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/24/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/24/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/24/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/24/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/24/2024","73","TOLIMA","73001","IBAGUE","1"
"04/24/2024","54","NORTE DE SANTANDER","54418","LOURDES","1"
"04/24/2024","08","ATLANTICO","08433","MALAMBO","1"
"04/24/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/24/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/24/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/24/2024","19","CAUCA","19517","PAEZ","1"
"04/24/2024","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"04/24/2024","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"04/24/2024","66","RISARALDA","66001","PEREIRA","1"
"04/24/2024","66","RISARALDA","66001","PEREIRA","1"
"04/24/2024","27","CHOCO","27001","QUIBDO","1"
"04/24/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/24/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/24/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/24/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/24/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/24/2024","41","HUILA","41132","CAMPOALEGRE","1"
"04/24/2024","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"04/24/2024","20","CESAR","20238","EL COPEY","1"
"04/24/2024","25","CUNDINAMARCA","25260","EL ROSAL","1"
"04/24/2024","52","NARIÑO","52520","FRANCISCO PIZARRO","1"
"04/24/2024","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1"
"04/24/2024","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1"
"04/24/2024","25","CUNDINAMARCA","25754","SOACHA","1"
"04/23/2024","05","ANTIOQUIA","05030","AMAGA","1"
"04/23/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/23/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/23/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/23/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/23/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/23/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/23/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/23/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/23/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/23/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/23/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/23/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/23/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/23/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"04/23/2024","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"04/23/2024","25","CUNDINAMARCA","25175","CHIA","1"
"04/23/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/23/2024","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","1"
"04/23/2024","73","TOLIMA","73001","IBAGUE","1"
"04/23/2024","05","ANTIOQUIA","05360","ITAGUI","1"
"04/23/2024","41","HUILA","41396","LA PLATA","1"
"04/23/2024","41","HUILA","41396","LA PLATA","1"
"04/23/2024","66","RISARALDA","66001","PEREIRA","1"
"04/23/2024","50","META","50400","LEJANIAS","1"
"04/23/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/23/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/23/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/23/2024","54","NORTE DE SANTANDER","54498","OCAÑA","1"
"04/23/2024","19","CAUCA","19001","POPAYAN","1"
"04/23/2024","50","META","50590","PUERTO RICO","1"
"04/23/2024","15","BOYACA","15580","QUIPAMA","1"
"04/23/2024","05","ANTIOQUIA","05604","REMEDIOS","1"
"04/23/2024","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1"
"04/23/2024","05","ANTIOQUIA","05660","SAN LUIS","1"
"04/23/2024","05","ANTIOQUIA","05686","SANTA ROSA DE OSOS","1"
"04/23/2024","13","BOLIVAR","13688","SANTA ROSA DEL SUR","1"
"04/23/2024","50","META","50001","VILLAVICENCIO","1"
